EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
351835119,OWEN COUNTY HUMANE SOCIETY INC,% JOHN R MCKAY,2014 W ROMONA RD,SPENCER,IN,47460-6845,0000,03,3,4000,199303,1,16,559000000,1,01,202112,5,4,01,0,12,548313,246161,246140,D20Z,NA
364847532,ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,% FINANCE - TAX,220 LEIGH FARM RD,DURHAM,NC,27707-8110,0000,06,3,1000,201911,2,00,000000000,1,01,202112,9,9,01,0,12,117401037,202936981,202936981,S41,NA
237439425,CIVIL SERVICE BAR ASSOCIATION SECURITY BENEFITS FUND,% GOULD KOBRICK AND SCHLAPP PC,PO BOX 3045,NEW YORK,NY,10008-3045,0000,09,3,2000,197504,2,00,265000000,2,01,202112,6,6,01,0,12,3527230,2261051,2261051,NA,NA
860916304,DISCOVERY PLUS ACADEMY,% DONNA BOLINGER,PO BOX 1089,PIMA,AZ,85543-1089,0000,03,3,1000,199904,1,15,000000000,1,01,202106,6,6,01,0,06,1534386,1133756,1133756,B25,NA
391171962,AMERICAN POSTAL WORKERS UNION,NA,PO BOX 1995,MILWAUKEE,WI,53201-1995,2474,05,9,3000,197311,2,00,263279000,5,01,202112,6,5,01,0,12,1533044,716311,643522,NA,3 MILWAUKEE AREA LOCAL
562520642,URU THE RIGHT TO BE INC,% ARTS COUNCIL OF GREATER NEW HAVEN,70 AUDUBON STREET 2ND FLR,NEW HAVEN,CT,06510-1248,0000,03,3,2000,200512,1,15,000000000,1,01,202112,6,6,01,0,12,1046199,1862346,1862346,B99,NA
421119027,COLONY HOUSING AUTHORITY OF LAMONI IOWA,NA,200 CROWN COLONY,LAMONI,IA,50140-1563,0000,03,3,1000,198301,1,16,382000000,1,01,202112,5,4,01,0,12,745751,344263,344263,NA,NA
742543648,HOMELANDS RESEARCH GROUP,NA,122 JUDD FALLS RD,ITHACA,NY,14850-2753,0000,03,3,1000,198910,1,15,120000000,1,01,202112,2,3,02,0,12,11768,43397,43397,NA,NA
237345968,WARREN SYMPHONY SOCIETY INC,NA,4504 E 9 MILE RD,WARREN,MI,48091-2548,0000,03,3,1000,197503,1,15,090000000,1,01,202106,6,3,02,0,06,1639396,39129,39129,A69Z,NA
580945354,PAULDING COUNTY CHAMBER OF COMMERCE INC,NA,455 JIMMY CAMPBELL PKWY,DALLAS,GA,30132-5500,0000,06,3,1000,198810,2,00,200000000,1,01,202112,5,5,01,0,12,640623,675179,639883,NA,NA
561816458,LAKE TILLERY FIRE AND RESCUE INC,% TERRY GILBERT,7913 NC HIGHWAY 73 W,MOUNT GILEAD,NC,27306-9082,0000,03,3,1200,199911,1,16,000000000,1,01,202206,6,4,01,0,06,1438480,305774,305774,M242,NA
464949318,RYAN WHITE CLINICS FOR 340B ACCESS,% WILLIAM VON OEHSEN,1501 M STREET NW 7TH FLOOR,WASHINGTON,DC,20005-1700,0000,04,3,1000,201407,2,00,000000000,1,01,202112,4,5,01,0,12,450368,613965,613965,E99,NA
364077528,THE CHILDRENS HEART FOUNDATION,NA,5 REVERE DR STE 200,NORTHBROOK,IL,60062-8000,3984,03,6,1000,200306,1,15,994602000,1,01,202012,6,6,01,0,12,1986794,2732871,2304515,T30,NA
831490408,OLIVE BRANCH - MUSLIM FAMILY SERVICES,NA,11222 RICHMOND AVENUE,HOUSTON,TX,77082-6662,0000,03,3,1000,201811,1,15,000000000,1,01,202112,4,4,01,0,12,229933,342775,342775,F32,NA
386093404,MICHIGAN NATURE ASSOCIATION,% PAUL STEINER,2310 SCIENCE PKWY STE 100,OKEMOS,MI,48864-2525,0000,03,3,2000,196307,1,16,350059000,1,01,202109,8,7,01,0,09,22928727,9596297,2035934,C030,NA
522138076,LOW IMPACT DEVELOPMENT CENTER INC,NA,5000 SUNNYSIDE AVE STE 100,BELTSVILLE,MD,20705-2327,0000,03,3,1000,199904,1,16,000000000,1,01,202109,5,6,01,0,09,671271,1331714,1331714,U20,WEINSTEIN NEIL ALAN
300047635,EAST MESA CHARTER ELEMENTARY SCHOOL,% PHILIP GEIGER,9701 E SOUTHERN AVE,MESA,AZ,85209-3769,0000,03,3,1000,200904,1,16,000000000,1,01,202106,8,7,01,0,06,13167608,6090905,6090905,B29,NA
746091237,AMERICAN LEGION,NA,PO BOX 814,ROSENBERG,TX,77471-0814,0925,19,9,1000,194603,1,00,907908000,5,01,202012,0,0,02,0,12,0,0,0,NA,271 FORT BEND COUNTY
231210140,WEST END BOAT CLUB,NA,500 W 2ND ST,ESSINGTON,PA,19029-1239,0000,07,3,1000,194509,2,00,318319317,1,01,202112,6,4,01,0,12,1064980,331037,174291,NA,NA
541737181,SOUTHERN MEMORIAL ASSOCIATION,NA,401 TAYLOR ST,LYNCHBURG,VA,24501-1245,0000,03,3,1000,199506,1,15,994062000,1,01,202106,6,4,01,0,06,1983129,483606,480854,A82Z,NA
721234351,LOUISIANA BAPTIST UNIVERSITY,% SANDRA CORY,6301 WESTPORT AVE,SHREVEPORT,LA,71129-2415,0000,03,3,2000,199903,1,11,000000000,1,01,202112,6,5,01,0,12,3274733,698291,698291,B40,NA
232507761,LITITZ YOUTH SOCCER CLUB INC,% WILLIAM T MITCHELL,PO BOX 163,LITITZ,PA,17543-0163,0000,03,3,1000,199806,1,16,995288000,1,01,202112,3,4,01,0,12,75020,179779,178665,N64,NA
741593610,CENTRAL BOSQUE WATER SUPPLY CORPORATION,NA,PO BOX 344,MC GREGOR,TX,76657-0344,0000,12,3,4000,197104,2,00,279000000,1,01,202112,6,4,01,0,12,1302899,494239,192811,NA,NA
421554689,MOUNT SAINT MICHAEL HISTORICAL PRESERVATION SOCIETY,% TIMOTHY A DRAHMAN,8500 N SAINT MICHAELS RD,SPOKANE,WA,99217-9333,0000,03,3,2000,200312,1,17,000000000,1,01,202106,5,5,01,0,06,747825,522493,522493,A80,NA
237574727,NATIVE SONS OF THE GOLDEN WEST,% KEVIN F COURTZ,135 MITCHELL DR,FAIRFAX,CA,94930-1316,0212,08,9,1000,197210,1,00,036000000,5,01,202112,6,5,01,0,12,1216868,536824,529752,NA,307 FAIRFAX-MARIN
421211934,LENOX COMMUNITY TRUST,% DONALD KEAST,117 N MAIN ST,LENOX,IA,50851-1237,0000,03,3,1000,198406,1,16,903922000,1,01,202112,5,4,01,0,12,821505,122988,122988,NA,NA
411729359,WILD AND FREE WILDLIFE PROGRAM,% DEBBI ESKEDAHL,PO BOX 241,GARRISON,MN,56450-0241,0000,03,3,1000,199306,1,15,350000000,1,01,202112,5,4,01,0,12,504392,160153,155932,NA,NA
271825093,MONROE-WOODBURY ISLAMIC CENTER,% MOHAMMED HASAN MIAH,1431 ORANGE TPKE,MONROE,NY,10950-3717,0000,03,3,7120,201011,1,10,000000000,1,01,202112,5,4,06,0,12,682315,176921,176921,X40,NA
411467536,SPRING GROVE RURAL FIRE DIST 9,% STEVE GUBERUD,18303 STAGE RD,SPRING GROVE,MN,55974-3428,0000,03,3,1000,198905,1,15,407000000,1,01,202112,3,3,01,0,12,87685,58157,58157,NA,NA
980031007,INTERNATIONAL FOUNDATION FOR SCIENCE,% ULF EDIN,STOCKHOLM 11526,SWEDEN,NA,00000-0000,0000,03,3,2800,197509,2,15,911199000,1,01,202112,7,6,01,0,12,6092847,2829788,2829788,NA,NA
036064670,MAX Y SEATON MEMORIAL TR UA,% VERMONT NATIONAL BANK TR DEPT,850 MAIN STREET RC 1215,BRIDGEPORT,CT,06604-4917,0000,03,3,1000,199801,1,17,602000000,2,01,202202,5,4,01,0,02,676230,193582,70657,T30Z,NA
391807972,WAUPACA COUNTY ECONOMIC DEVELOPMENT CORP,% TERRI SCHULZ,PO BOX 52,NEW LONDON,WI,54961-0052,0000,04,3,1000,199512,2,00,400000000,1,01,202112,5,4,01,0,12,579128,230467,230467,NA,NA
416039898,HARTLAND FIREMENS RELIEF ASSOCIATION,NA,PO BOX 504,HARTLAND,MN,56042-0504,0000,03,3,1000,201210,1,15,000000000,1,01,202112,4,6,01,0,12,347448,2320455,26991,M11,NA
360753125,BANK POLICY INSTITUTE,NA,1300 EYE STREET NW SUITE 1100 WEST,WASHINGTON,DC,20005-3396,0000,06,3,1000,199401,2,00,205000000,1,01,202112,8,8,01,0,12,28929492,30457949,30420949,NA,NA
223528285,HERMANDAD DEL SENOR DE LOS MILAGROS DE KEARNY,% PABLO SOLANO,PO BOX 1272,KEARNY,NJ,07032-7272,0000,03,3,7000,199901,1,16,998000000,1,01,202112,3,2,02,0,12,48477,10259,10259,X22,NA
860838306,DC RANCH ASSOCIATION INC,% VICTORIA MARGOLIS,20551 N PIMA RD STE 180,SCOTTSDALE,AZ,85255-9154,0000,04,3,3000,201906,2,00,000000000,5,01,202112,8,7,01,0,12,11452331,8727546,8727546,L50,NA
237445264,STONES RIVER MANOR INC,NA,205 HAYNES DR,MURFREESBORO,TN,37129-5101,0000,03,3,1000,197503,1,15,153382000,1,01,202112,8,8,01,0,12,13247854,12066527,11606796,P750,NA
410904804,CANBY DEVELOPMENTAL ACHIEVEMENT CENTER INC,NA,PO BOX 154,CANBY,MN,56220-0154,0000,03,3,1200,196607,1,11,059179000,1,01,202112,6,5,01,0,12,1083342,907430,907430,G86Z,CANBY DAC
731729520,BETHEL METHODIST CEMETERY INC,NA,PO BOX 156,LEWES,DE,19958-0156,0000,13,3,1000,200608,1,00,000000000,1,01,202103,6,4,01,0,03,1334964,236090,101109,Y50,NA
237174183,JEWISH COMMUNAL FUND,% SAUL WADOWSKIVP/CONTROLLER,575 MADISON AVE STE 703,NEW YORK,NY,10022-8591,0000,03,3,1000,197204,1,15,602000000,1,01,202106,9,9,01,0,06,2433767923,6879819814,678565660,T700,NA
770614178,GLOBAL PRIVACY ALLIANCE,% MOFO LLP,CO MOFO LLP 425 MARKET ST 32ND F,SAN FRANCISCO,CA,94105-0000,0000,06,3,2000,200406,2,00,000000000,1,01,202112,4,6,01,0,12,117507,1166430,1166430,S41,NA
043063382,RIAN IMMIGRANT CENTER INC,% RONNIE MILLER,1 STATE ST STE 800,BOSTON,MA,02109-3501,0000,03,3,1200,198904,1,15,119000000,1,01,202112,6,7,01,0,12,3539791,6987678,6977812,P84Z,NA
813011131,NEURODIVERSITY EDUCATION RESEARCH CENTER,% KENNETH MIMS,515 E GRANT ST STE 150,PHOENIX,AZ,85004-2750,0000,03,3,2000,201703,1,11,000000000,1,01,202106,3,4,01,0,06,35499,383671,383671,B28,NA
454819445,CENTRAL VALLEY COMMUNITY RESOURCES INC,% ARLENE FIGUEROA,2833 GLOW RD,RIVERBANK,CA,95367-9460,0000,03,3,1000,201210,1,15,000000000,1,01,202106,4,4,01,0,06,168669,346650,346650,P80,NA
330959380,KENNEDY COMMISSION,% TRINH LECONG,17701 COWAN STE 200,IRVINE,CA,92614-6840,0000,03,3,1000,200112,1,15,000000000,1,01,202112,6,5,01,0,12,2112539,812670,812670,L30,NA
760130683,BEAUMONT PRODUCTS AND SERVICES INC,NA,1305 WASHINGTON BLVD,BEAUMONT,TX,77705-2035,0000,03,3,1000,198509,1,16,089000000,1,01,202208,6,5,01,0,08,1740830,830330,830330,J300,NA
812163161,PROMISED LAND DACHSHUND SANCTUARY INC,NA,PO BOX 826,GARDENDALE,TX,79758-0826,0000,03,3,1000,201608,1,15,000000000,1,01,202012,4,4,01,0,12,187471,140432,140432,D20,NA
560172675,STATE CHARTERED CREDIT UNIONS IN,% JAKE ROBINSON,3 ACADEMY ST,CANTON,NC,28716-4402,2032,14,9,1000,196908,2,00,922921279,5,01,202112,9,8,01,0,12,412728875,18530317,18530317,NA,CHAMPION CREDIT UNION
566048360,NORTH CAROLINA ASSOCIATION OF ELECTRICAL CONTRACTORS INC,% TERRY CROMER - EXEC DIR,3707 ALLIANCE DRIVE,GREENSBORO,NC,27407-2382,0000,06,3,2000,194003,2,00,000000000,1,01,202112,4,4,01,0,12,187887,206526,206526,NA,NA
363517418,STEIGER INTERNATIONAL LTD,NA,10125 CROSSTOWN CIR STE 170,EDEN PRAIRIE,MN,55344-3363,0000,03,3,7000,198708,1,15,006994000,1,01,202112,6,6,01,0,12,1791135,2728463,2728463,NA,NA
450147325,HOME MUTUAL INSURANCE COMPANY OF RICHLAND CO,NA,502 2ND AVE N,WAHPETON,ND,58075-4418,0000,15,3,1000,192604,2,00,211000000,1,01,202112,6,4,01,0,12,2035833,423816,423816,NA,NA
562617512,ORPHANAID AFRICA,% ASHLEY ALLISON,4470 W SUNSET BOULEVARD,LOS ANGELES,CA,90027-6302,0000,03,3,1000,200708,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,Q330,NA
730731062,OKLAHOMA FARM BUREAU,% AGRECORDS,2125 E MAIN ST,DAVIS,OK,73030-2970,1480,05,9,1000,196701,2,00,029000000,5,01,202108,5,4,01,0,08,529206,104099,79538,NA,MURRAY COUNTY
753116922,PUBLIC RELATIONS GLOBAL NETWORK INC,% SEAN DOWDALL,740 E CAMPBELL RD STE 465,RICHARDSON,TX,75081-2286,0000,06,3,2000,200608,2,00,000000000,1,01,202112,4,4,01,0,12,239727,196979,196979,S41,NA
956103246,CARPINTERIA MASONIC TEMPLE ASSOCIATION INC,NA,5421 CARPINTERIA AVE,CARPINTERIA,CA,93013-1422,0000,02,3,1000,196604,2,00,922399000,1,01,202112,5,4,01,0,12,907983,176949,176949,NA,NA
042480299,BENEVOLENT TELEPHONE DEATH BENEFIT FUND INC,NA,38 ESSEX STREET,ANDOVER,MA,01810-3761,0000,09,3,1000,197203,2,00,279265566,1,01,202112,7,6,01,0,12,6644325,1362683,535255,NA,NA
263783597,LALITHA PEETHAM,% JAYASRI SANKARAMANCHI,910 W PARKER RD STE 340,PLANO,TX,75075-2381,0000,03,3,7000,200910,1,10,000000000,1,01,202112,4,4,06,0,12,172340,216382,216382,X50,NA
561150468,FOUR OAKS VOLUNTEER FIRE DEPARTMENT INC,% AA CPA SERVICES PC,PO BOX 691,FOUR OAKS,NC,27524-0691,0000,03,3,1000,199708,1,15,407158000,1,01,202106,6,5,01,0,06,4486443,579397,578937,M24Z,NA
330868573,RANCHO VIEJO MASTER ASSOCIATION,% WALTERS MANAGEMENT,9665 CHESAPEAKE DR STE 300,SAN DIEGO,CA,92123-1364,0000,04,3,1000,201203,2,00,000000000,1,01,202112,4,4,01,0,12,277423,430698,430698,S22,NA
472253771,CHRISTOPHER INN,% DEACON DENNIS F ADAMS,2729 LOWERLINE ST,NEW ORLEANS,LA,70125-3530,0928,03,9,1700,194603,1,10,031150120,5,01,202112,6,6,06,0,12,3670927,1409611,1409611,NA,NA
630937081,ALABAMA PUBLIC HEALTH ASSOCIATION INC,NA,PO BOX 990,MONTGOMERY,AL,36101-0990,0000,03,3,1000,198702,1,16,165000000,1,01,202105,4,4,01,0,05,239465,172654,172654,E70Z,NA
470376605,UNITED WAY OF THE MIDLANDS,% MELISSA ENGEL,2201 FARNAM ST STE 200,OMAHA,NE,68102-1251,0000,03,3,1000,195401,1,15,600927000,1,01,202106,8,8,01,0,06,25379446,24418207,22605660,T700,NA
951997024,LEGAL AID SOCIETY OF SAN BERNARDINO,NA,588 W 6TH ST,SN BERNRDNO,CA,92410-3002,0000,03,3,1000,196002,1,15,430000000,1,01,202112,5,6,01,0,12,502775,1497648,1497648,NA,NA
481046758,BARNES COMMUNITY DEVELOPMENT CORPORATION,% MILLER AND ASSOCIATES,11 N CENTER ST,BARNES,KS,66933-0000,0000,03,3,1000,198812,1,16,296000000,1,01,202112,3,4,01,0,12,52815,113733,113733,S20Z,NA
161609790,KEYS CORP,% DAVID BENNETT,308 SHERRILL RD,SHERRILL,NY,13461-1222,0000,03,3,2000,200203,1,16,000000000,1,01,202112,4,4,01,0,12,102506,265647,265647,A68,NA
430824216,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,% ROBERT KENNEDY,PO BOX 1104,JOPLIN,MO,64802-1104,0064,05,9,3000,194008,2,00,263264279,5,01,202112,4,4,01,0,12,418027,265440,265440,NA,1474 LOCAL UNION
954375435,CAMBODIAN ETHNIC CHINESE ASSOCIATION,% SIEK HO PHENG,511 SOUTH ATLANTIC BLVD,MONTEREY PARK,CA,91754-3874,0000,03,3,1000,199708,1,15,119000000,1,01,202203,6,3,01,0,03,1772309,73818,73818,A230,NA
363028777,SOCIETY OF ACADEMIC ASSOCIATIONS OF ANESTHESIOLOGY & PERIOPERATIVE MED,NA,6737 W WASHINGTON ST STE 4210,MILWAUKEE,WI,53214-5636,0000,03,3,2000,199806,1,16,033000000,1,01,202112,5,4,01,0,12,613848,191055,191055,B60Z,NA
270458138,FLORIDA PARROT RESCUE INC,% JENNIFER UNDERWOOD,7322 MANATEE AVE W BOX 314,BRADENTON,FL,34209-3441,0000,03,3,1000,201003,1,15,000000000,1,01,202112,3,3,01,0,12,89364,50050,50050,D20,NA
942543840,NORTH BAY HUMAN DEVELOPMENT CORP,NA,3315 AIRWAY DR,SANTA ROSA,CA,95403-2005,0000,03,3,1000,197904,1,16,382000000,1,01,202109,6,6,01,0,09,2313479,1355836,1355836,L21Z,NA
364345259,BROWN BEAR CORPORATION,% SHEILA HENSON,21007 MCGUIRE RD,HARVARD,IL,60033-8358,0000,03,3,2000,200111,1,16,000000000,1,01,202112,7,6,01,0,12,8023705,3909341,3909341,P33,NA
166027316,"NIAGARA FALLS FIRE DEPT MUTUAL AID ASSN,INC",NA,PO BOX 2022,NIAGARA FALLS,NY,14301-0022,0000,09,3,1000,199707,2,00,263265279,1,01,202112,6,5,01,0,12,1624390,904446,303816,NA,NA
731706040,GANLEY FOUNDATION,% JAMES R GANLEY,6930 LONG LEAF DR,PARKLAND,FL,33076-3946,0000,03,3,1000,200506,1,15,000000000,1,01,202012,0,3,02,0,12,0,41180,36680,P20,NA
541415931,ABINGDON ROTARY CLUB INC,NA,PO BOX 485,ABINGDON,VA,24212-0485,0000,04,3,1000,198710,2,00,408000000,1,01,202206,2,3,02,0,06,14901,28770,28770,NA,NA
480576039,CLARA BARTON HOSPITAL ASSOCIATION INC HOISINGTON KANSAS,% HOISINGTON LUTHERAN HOSPITAL,250 W 9TH ST,HOISINGTON,KS,67544-1799,0000,03,3,1270,195104,1,12,150179000,1,01,202112,8,8,01,0,12,42373084,38789770,38655979,NA,CLARA BARTON HOSPITAL
391318161,GREATER WAUNAKEE AREA CHAMBER OF COMMERCE INCORPORATED,NA,PO BOX 41,WAUNAKEE,WI,53597-0041,0000,06,3,1000,197910,2,00,200403404,1,01,202112,4,4,01,0,12,343828,257263,210329,NA,NA
522137781,POLICE ON BIKES INC,% JENNIFER HORAN,583 FREDERICK RD STE 5B,BALTIMORE,MD,21228-4697,0000,03,3,1000,200003,1,16,000000000,1,01,202112,4,4,01,0,12,270399,275014,275014,I60,INTERNATIONAL POLICE MNTN BIKE ASSO
271653118,HUMAN SERVICE CHAMBER OF FRANKLIN COUNTY,% MICHAEL COREY,966 S HIGH ST,COLUMBUS,OH,43206-2524,0000,04,3,3000,201111,2,00,000000000,1,01,202112,4,4,01,0,12,286274,282250,282250,S31,NA
571176944,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA,NA,3250 RICHMOND AVE,STATEN ISLAND,NY,10312-2124,1156,08,9,1000,195110,1,00,279265000,5,01,202203,5,4,01,0,03,847715,261035,167719,NA,0841 STATEN ISLAND
237329779,AMERICAN FEDERATION OF TEACHERS,% JOHN GIUFFRE,PO BOX 1348,LOMPOC,CA,93438-1348,0787,05,9,3000,196711,2,00,263264279,5,01,202112,4,5,01,0,12,232399,501012,501012,NA,3151 LOMPOC FEDERATION
330712582,MONTESSORI INSTITUTE OF SAN DIEGO,NA,8745 LA JOLLA SCENIC DR N,LA JOLLA,CA,92037-1610,0000,03,3,2000,199705,1,11,030000000,1,01,202106,6,6,01,0,06,1181241,1622343,1622343,B21Z,NA
020192137,FRATERNAL ORDER OF EAGLES,NA,4 SOMERSWORTH PLZ,SOMERSWORTH,NH,03878-3225,0102,08,9,1000,199108,2,00,260000000,5,01,202205,4,4,01,0,05,288650,181501,181501,NA,1887 AERIE
431101419,VILLAGE HOUSING INC,NA,PO BOX 135,PERRY,MO,63462-0135,0000,04,3,1000,197905,0,00,000000000,1,01,202112,4,3,01,0,12,431534,87464,87464,NA,NA
272583680,LANG SCHOOL,NA,26 BROADWAY,NEW YORK,NY,10004-1703,0000,03,3,2000,201109,1,11,000000000,1,01,202106,6,7,01,0,06,2970469,5162625,5162625,B24,NA
202996713,BMW CAR CLUB OF AMERICA INC,% HEATHER TOLLISON,2350 HIGHWAY 101 S,GREER,SC,29651-7206,5390,07,6,1000,200702,2,00,000000000,1,01,202012,7,6,01,0,12,5780215,4988007,4728529,N50,NA
430951958,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA,NA,106 W STODDARD ST,DEXTER,MO,63841-1653,1156,08,9,1000,195110,1,00,279265000,5,01,202203,5,4,01,0,03,742115,261742,139964,Y40Z,2439 DEXTER
581366719,EAST SALEM HOMES INC,NA,2585 W CLEMMONSVILLE RD SUITE 102,WINSTONSALEM,NC,27127-8704,0000,03,3,1000,197908,1,15,382380000,1,01,202106,6,6,01,0,06,2586291,1226627,1201468,L210,NA
820360840,SCHWEITZER ALPINE RACING SCHOOL,NA,PO BOX 63,SANDPOINT,ID,83864-0063,0000,03,3,2000,198105,1,16,349149000,1,01,202205,5,5,01,0,05,522802,793478,784228,N68P,NA
561965384,AVA GARDNER MUSEUM INC,NA,325 E MARKET ST,SMITHFIELD,NC,27577-3919,0000,03,3,1000,199606,1,15,994060000,1,01,202106,5,3,01,0,06,697146,50611,50611,A50,NA
860934323,CHILDRENS MUSEUM OF PHOENIX,% KATHERINE WELLS,215 N 7TH ST,PHOENIX,AZ,85034-1012,0000,03,3,1000,199905,1,15,000000000,1,01,202106,7,6,01,0,06,6140651,3010780,2998120,A50,NA
200659350,ANNISTON COMMUNITY EDUCATION FOUNDATION,% EDWARD STILL LAW FIRM,PO BOX 1026,ANNISTON,AL,36202-1026,0000,03,3,1000,200511,1,15,000000000,1,01,202112,5,3,02,0,12,931066,34674,34674,T23,NA
756012126,SOUTHWEST HEALTH BENEFITS FUND,NA,8441 GULF FWY STE 304,HOUSTON,TX,77017-5066,0000,09,3,1000,195508,2,00,922211279,2,01,202112,6,6,01,0,12,2721682,1778178,1006820,NA,NA
251425443,PRIVATE INDUSTRY COUNCIL OF CENTRE COUNTY INC,% PICCC INC,2595 CLYDE AVE STE 1,STATE COLLEGE,PA,16801-7554,0000,03,3,1200,198609,1,15,149566000,1,01,202106,5,5,01,0,06,726450,785366,785366,J20Z,NA
205808691,FAMILY MATTERS PARENT TRAINING ANDINFORMATION CENTER,% DEBBIE J EINHORN,1901 S 4TH ST STE 209,EFFINGHAM,IL,62401-4162,0000,03,3,1200,200902,1,15,000000000,1,01,202109,3,4,01,0,09,55655,252022,252022,P20,FAMILY MATTERS PTI
042189006,SIPPICAN TENNIS CLUB,NA,PO BOX 272,MARION,MA,02738-0005,0000,07,3,1000,198805,2,00,287000000,1,01,202112,4,5,01,0,12,367316,523367,523367,NA,NA
136161730,GROUP PSYCHOTHERAPY FOUNDATION INC,NA,25 E 21ST STREET 6TH FL,NEW YORK,NY,10010-6207,0000,03,3,1000,196306,1,15,059040000,1,01,202106,6,6,01,0,06,2788532,1139485,1133674,F32Z,GROUP FOUNDATION OF ADVANCING MENTA
481223638,FREEDOM HOOVES THERAPEUTIC RIDING CENTER INC,NA,7303 E HARRY ST,WICHITA,KS,67207-2917,0000,03,3,1200,200004,1,15,000000000,1,01,202112,4,4,01,0,12,229299,223055,211689,E50,NA
620570681,YOUTH ENCOURAGEMENT SERVICES INC,NA,3016 NOLENSVILLE PIKE,NASHVILLE,TN,37211-2343,0000,03,3,1000,195904,1,16,402328029,1,01,202112,6,6,01,0,12,3874177,2360040,2149460,O200,NA
237069626,ALPHA CHI OMEGA PSI CHAPTER HOUSE CORPORATION,% S STAUDER,4105 S QUINOA AVE,BROKEN ARROW,OK,74011-1117,0000,07,3,1000,194607,2,00,399000000,1,01,202207,7,6,01,0,07,7749191,1388475,1388475,NA,NA
331027199,GRAND COUNTY BLUES SOCIETY,% ARTHUR E FERRERI,41 I HI COUNTRY DR 10,NINTER PARK,CO,80482-0000,0000,03,3,2000,200312,1,16,000000000,1,01,202112,4,4,01,0,12,316706,464902,464902,A68,NA
382149602,EMMA L BIXBY MEDICAL CENTER AUXILIARY,NA,5640 N ADRIAN HWY,ADRIAN,MI,49221-8318,0000,03,3,0000,197711,1,16,000000000,5,01,202112,4,4,01,0,12,195108,104504,100989,NA,NA
842355703,MARIN LEADERSHIP FOUNDATION,% JOANNE WEBSTER,817 MISSION AVE,SAN RAFAEL,CA,94901-3208,0000,03,3,2000,201907,1,16,000000000,1,01,202106,1,2,02,0,06,3350,16590,16590,B82,NA
311742604,A COMMITMENT TO OUR ROOTS INC,NA,6508 ALDEA AVE,LAKE BALBOA,CA,91406-5403,0000,03,3,1200,200103,1,16,000000000,2,01,202106,5,5,01,0,06,592729,748680,748680,X20,THE HERO INITIATIVE INC
465706694,THE FINTECH SANDBOX INC,% ROCKFORD WEITZ,50 MILK STREET 15TH FL,BOSTON,MA,02109-5002,0000,03,3,2000,201705,1,15,000000000,1,01,202112,5,6,01,0,12,698837,1220558,1220558,S30,NA
262567975,PALIYAD PARIWAR USA INC,% DHIRAJLALA S PATEL,129 MADISON NORTH DR,MACON,GA,31220-7627,0000,03,3,2000,201305,1,15,000000000,1,01,202112,4,1,02,0,12,106101,7248,7248,A23,NA
431453127,OREGON COUNTY SHELTERED WORKSHOP,NA,PO BOX 459,ALTON,MO,65606-0459,0000,03,3,1000,198809,1,15,160000000,1,01,202112,6,4,01,0,12,1061620,431291,431291,NA,NA
370892878,ILLINOIS RETIRED TEACHERS ASSOCIATION INC,NA,828 S 2ND STREET,SPRINGFIELD,IL,62704-2638,0000,04,3,3000,196609,2,00,575000000,1,01,202112,6,6,01,0,12,4054420,2530542,1780001,Y33Z,NA
311102457,SUPPLEMENTARY ASSISTANCE TO THE HANDICAPPED SATH INC,NA,5350 W NEW MARKET RD,HILLSBORO,OH,45133-7722,0000,03,3,1000,198503,1,16,031000000,1,01,202108,4,4,01,0,08,255162,222778,222778,P8XZ,NA
421719654,HIDALGO COUNTY CLINICAL SERVICES INC,% MALINDA TUPPER,5501 SOUTH MCCOLL ROAD,EDINBURG,TX,78539-5503,0000,03,3,1200,201002,1,16,000000000,1,01,202108,6,7,01,0,08,1854424,8768995,8768995,E70,NA
940487740,FREE & ACCEPTED MASONS OF CALIFORNIA,% BRYAN COLEMAN,3444 E SHIELDS AVE,FRESNO,CA,93726-6919,0214,10,9,1000,194011,1,00,036279265,5,01,202112,6,6,01,0,12,4151901,1093050,370123,NA,247 FRESNO LODGE
201338371,AMERICAN FOUNDATION FOR WOMENS HEALTH,% MELLANIE T HILLS,PO BOX 541,GREENWOOD,TX,76246-0541,0000,03,3,2100,200410,1,15,000000000,1,01,202112,5,5,01,0,12,651603,628375,628375,E70,NA
833828470,HEALTH FINANCE INSTITUTE,NA,3100 CLARENDON BLVD STE 200,ARLINGTON,VA,22201-5302,0000,03,3,1200,202004,1,15,000000000,1,01,202112,6,4,01,0,12,1289177,275013,275013,G02,NA
